Unnamed: 0,tweets,likes,time,politician_id,language,translated_tweets
1453,"De passage à AbuDabi: Zut, le Grand Prix de Formule1 c’est en novembre ! Et encore zut, j’ai pas croisé le prince héritier Mohammed bin Zayed Al Nahyane ! Vraiment pas de chance !",10,2018-08-26 17:45:39+00:00,CarloSommaruga,"((0, 186, 'FRENCH', 'fr'),)","[{'translation_text': ""By the way to AbuDabi: Zut, the Formula 1 Grand Prix is in November! And again, I didn't meet Crown Prince Mohammed bin Zayed Al Nahyane! Really not lucky!""}]"
1459,L’État de droit violé en Roumanie,1,2018-08-21 08:56:44+00:00,CarloSommaruga,"((0, 37, 'FRENCH', 'fr'),)",[{'translation_text': 'The rule of law violated in Romania'}]
1460,"L’État de droit violé en Roumanie | PS Suisse | Martin Naef, Nationalrat ZH, und Carlo Sommaruga, Nationalrat GE",1,2018-08-21 08:50:26+00:00,CarloSommaruga,"((0, 116, 'Unknown', 'un'),)",NA
1461,L’assouplissement de l’ordonnance sur le matériel de guerre est intolérable ! | PS Suisse |,9,2018-08-20 17:34:05+00:00,CarloSommaruga,"((0, 97, 'FRENCH', 'fr'),)",[{'translation_text': 'The relaxation of the ordinance on war material is intolerable!'}]
1462,"Non au traité d’interdiction des armes nucléaires, facilitation de l'exportation du matériel de guerre, la majorité PLR et UDC rompt avec la tradition humanitaire de la Suisse. Ma demande de renoncer à cette facilitation est refusée en commission.",11,2018-08-20 15:12:35+00:00,CarloSommaruga,"((0, 255, 'FRENCH', 'fr'),)","[{'translation_text': 'No to the Treaty on the Prohibition of Nuclear Weapons, facilitating the export of war material, the majority of PLR and UDC break with the humanitarian tradition of Switzerland. My request to renounce this facilitation is denied in committee.'}]"
1470,Toutes mes félicitations à notre Ambassadeur Mirjana Spoljaric Egger qui rejoint la Senior leadership team du Programme des Nations Unies pour le développement  .  ExcellenceDiplomatieSuisse,4,2018-08-18 14:29:42+00:00,CarloSommaruga,"((0, 193, 'FRENCH', 'fr'),)",[{'translation_text': 'Congratulations to our Ambassador Mirjana Spoljaric Egger who joins the Senior Leadership Team of the United Nations Development Programme. ExcellenceDiplomatieSwitzerland'}]
1471,Quelle profonde tristesse de perdre  homme d’exception. Militant incessant de la paix et grand ami de Genève et de la Genéve Internationale,11,2018-08-18 11:11:48+00:00,CarloSommaruga,"((0, 143, 'FRENCH', 'fr'),)",[{'translation_text': 'What a profound sadness to lose an exceptional man. Incessant peace activist and great friend of Geneva and the International Geneve'}]
1472,Le  fait des propositions concrètes pour combattre la violence faite aux femmes. Du concret et pas du blabla comme entendu ces derniers jours ici et là!,15,2018-08-17 12:19:33+00:00,CarloSommaruga,"((0, 154, 'FRENCH', 'fr'),)","[{'translation_text': 'The concrete proposals to combat violence against women, the concrete ones and not the blabla as we have heard in the last few days here and there!'}]"
1474,"Oui  à raison! Encore combien de victimes, et combien de catastrophes pour réaliser que les privatisations des infrastructures et des services (eau, train, routes, électricité,etc) ça ne fonctionne jamais ! défendiservicespublics cataprivatisation",6,2018-08-16 17:36:42+00:00,CarloSommaruga,"((0, 253, 'FRENCH', 'fr'),)","[{'translation_text': 'Yes right! How many more victims, and how many disasters to realize that the privatisation of infrastructure and services (water, train, roads, electricity, etc.) it never works!'}]"
1480,"Au moment de la disparition de  extraordinaire artiste, je dis à tous mes adversaires politiques de réécouter et réécouter encore ce bijou de la musique soûl Respect  Je m’en lasse pas!",2,2018-08-16 15:06:49+00:00,CarloSommaruga,"((0, 193, 'FRENCH', 'fr'),)","[{'translation_text': 'At the time of the disappearance of extraordinary artist, I tell all my political opponents to listen again and again to this jewel of drunken music Respect I am not tired!'}]"
1481,Participez au mouvement civique mondial qui est à l‘origine de l‘adoption du traité de l‘ONU pour l‘interdiction des armes nucléaires et signez la pétition pour que la Suisse le signe et le ratifie!  A vous de jouer!,8,2018-08-16 07:47:48+00:00,CarloSommaruga,"((0, 123, 'Unknown', 'un'), (123, 105, 'FRENCH', 'fr'))",NA
1482,"Excellent article qui montre comment lorsque tu demandes une signature contre les armes nucléaires, le Conseil fédéral te répond parapluie nucléaire ! ICAN CH nuclearban",9,2018-08-16 07:21:26+00:00,CarloSommaruga,"((0, 174, 'FRENCH', 'fr'),)","[{'translation_text': 'Excellent article that shows how when you ask for a signature against nuclear weapons, the Federal Council answers you nuclear umbrella! ICAN CH nuclearban'}]"
1486,Pétition pour la signature du Traité de l’ONU pour l’interdiction des armes nucléaires. Cette demande est très importante pour moi - je te prie de signer la pétition :,16,2018-08-15 17:42:03+00:00,CarloSommaruga,"((0, 176, 'FRENCH', 'fr'),)","[{'translation_text': 'Petition for the signature of the UN Treaty for the Prohibition of Nuclear Weapons, which is very important to me - please sign the petition:'}]"
1488,Armes nucléaires; Quelle déception de la part du Conseil fédéral qui ne veut pas signer le traité d‘interdiction. Une rupture dans la tradition humanitaire! Une contradiction avec le  et l‘ ! Genève Internationale souffre,25,2018-08-15 17:34:54+00:00,CarloSommaruga,"((0, 231, 'FRENCH', 'fr'),)",[{'translation_text': 'Nuclear weapons; What a disappointment on the part of the Federal Council that does not want to sign the prohibition treaty. A break in the humanitarian tradition! A contradiction with the and the Geneva International suffers!'}]
1489,L’EPFZ reste dans l’élite des universités mondiales. L’Université de Genève excellemment placée. Meilleur centre universitaire romand. Mes félicitations à Unige et l‘ensemble des professeurs !,2,2018-08-15 16:22:34+00:00,CarloSommaruga,"((0, 207, 'FRENCH', 'fr'),)","[{'translation_text': ""The EPFZ remains in the elite of the world's universities. The University of Geneva is excellently placed. Best Romaned University Center. Congratulations to Unige and all the professors!""}]"
1490,Meine Antwort: Ein klares Ja,3,2018-08-15 15:19:02+00:00,CarloSommaruga,"((0, 28, 'Unknown', 'un'),)",NA
1492,Logements abordables: La droite parlementaire joue la montre avec l’initiative de l’ alors que les besoins sont pressant ! Retarder le vote populaire. Inadmissibles ces petits calculs politiques !,8,2018-08-15 13:18:50+00:00,CarloSommaruga,"((0, 200, 'FRENCH', 'fr'),)",[{'translation_text': 'Affordable housing: The parliamentary right is playing the watch with the initiative of the government while the needs are pressing! Delaying the popular vote. Inadmissible these small political calculations!'}]
1494,PF17 Union inédite pour plus d’argent de Berne. Interessant et constructif débat public entre  et  même si les options de gauche et de droite divergent encore. Encore beaucoup de travail pour tous les élus.,1,2018-08-15 12:19:02+00:00,CarloSommaruga,"((0, 212, 'FRENCH', 'fr'),)",[{'translation_text': 'PF17 Unpublished Union for more Bern money. Interesting and constructive public debate between and even if the left and right options still diverge. Still a lot of work for all elected.'}]
1498,"j’apprecie ton mail et accepte tes excuses. Je reste toujours prêt à débattre de manière controversée, mais dans le respect de chacun.",6,2018-08-13 20:58:26+00:00,CarloSommaruga,"((0, 141, 'FRENCH', 'fr'),)","[{'translation_text': 'I always stand ready to debate in a controversial way, but with the respect of everyone.'}]"
1499,Au Kosovo avec  que je préside pour visiter nos projets: formation professionnelle des jeunes; participation citoyenne dans le secteur de la santé; promotion du TravailDécent; Un défi soutenu par nos donateurs. Toi aussi tu peux contribuer,8,2018-08-13 07:04:27+00:00,CarloSommaruga,"((0, 243, 'FRENCH', 'fr'),)",[{'translation_text': 'In Kosovo with whom I chair to visit our projects: vocational training for young people; citizen participation in the health sector; job promotionDescent; A challenge supported by our donors. You too can contribute'}]
1500,LGBTI: La Suisse fait moins bien que la Hongrie en matière d’égalité des droits pour les homosexuels. Il faut donc agir et encore agir! Merci à la  de nous le rappeler.,3,2018-08-12 19:19:09+00:00,CarloSommaruga,"((0, 174, 'FRENCH', 'fr'),)","[{'translation_text': 'LGBTI: Switzerland is doing less well than Hungary in terms of equal rights for homosexuals, so we have to act and act again! Thank you for reminding us.'}]"
1501,Ça confirme bien mon info. Fin du financement fédéral car projet pas vraiment apprécié à la direction et que les régions se débrouillent ! Si pas de fonds régionaux Nouvo disparaît ! Ou comment la  se défile !,0,2018-08-12 19:08:58+00:00,CarloSommaruga,"((0, 220, 'FRENCH', 'fr'),)",[{'translation_text': 'That confirms my information. End of federal funding because project not really appreciated by management and that the regions manage! If no regional funding Nouvo disappears! Or how it goes!'}]
1502,2 choses Gerhard: 1. Jean Ziegler a reçu la medaille « Genève reconnaissante » toi pas ! 2. Jean Ziegler a combattu le secret bancaire profitant aux fortunes étrangères. Tu l’as toujours violemment attaqué pour cela. Mais c’est toi qui a voté l’abolition du secret au parlement!,2,2018-08-12 19:03:23+00:00,CarloSommaruga,"((0, 294, 'FRENCH', 'fr'),)","[{'translation_text': '2 things Gerhard: 1. Jean Ziegler received the medaille ""Recognizing Geneva"" you not! 2. Jean Ziegler fought bank secrecy profiting from foreign fortunes. You always attacked him violently for it. But it was you who voted to abolish secrecy in parliament!'}]"
1503,En Allemagne comme en Suisse. Les locataires souffrent des hausses de loyer! Un documentaire à découvrir sur réalité allemande!,0,2018-08-12 18:40:42+00:00,CarloSommaruga,"((0, 131, 'FRENCH', 'fr'),)",[{'translation_text': 'In Germany as in Switzerland. Renters suffer from rent increases! A documentary to discover about German reality!'}]
1504,Désolé pour toi Gérard qu’il y ait encore la canicule à Zoug !,9,2018-08-12 18:31:22+00:00,CarloSommaruga,"((0, 68, 'FRENCH', 'fr'),)","[{'translation_text': ""Sorry for you, Gérard, there's still the heat in Zug!""}]"
1505,"La réalité juridique a changé...sur le papier: 1 Les Etats ont 2 ans pour introduire le nouveau régime. 2 S’il est meilleur que celui de 1996, il est encore loin des mesures d’accompagnement suisses que ce soit sur cotisations sociales, durée du détachement et mesures de contrôle",0,2018-08-12 18:17:11+00:00,CarloSommaruga,"((0, 291, 'FRENCH', 'fr'),)","[{'translation_text': 'The legal reality has changed...on paper: 1 States have 2 years to introduce the new scheme. 2 Although it is better than that of 1996, it is still far from Swiss accompanying measures whether it is from social contributions, duration of secondment and control measures'}]"
1506,"En parlant d’hypocrite, comme président du PDC relit la bible et surtout le passage sur la paille dans l’œil du voisin sans voir la poutre dans le sien. Darbellay Buttet, etc. L’insulte est l’arme des faibles Gerhard !",15,2018-08-12 17:45:25+00:00,CarloSommaruga,"((0, 228, 'FRENCH', 'fr'),)","[{'translation_text': ""Speaking of hypocrite, as president of the PDC rereads the Bible and especially the passage on straw in the neighbour's eye without seeing the beam in his. Darbellay Buttet, etc. The insult is the weapon of the weak Gerhard!""}]"
1507,Genève: Violence contre les femmes  puis contre la police  A chaque fois une personne dans le coma! C’est indigne de Genève. C’est indigne de la GenèveInternationale. Il faut renforcer les mesures préventives.,8,2018-08-12 11:58:45+00:00,CarloSommaruga,"((0, 217, 'FRENCH', 'fr'),)",[{'translation_text': 'Geneva: Violence against women and then against the police Every time a person in a coma! It is unworthy of Geneva. It is unworthy of Geneva International. It is necessary to strengthen preventive measures.'}]
1508,"Même lieu, même travail, même salaire: La position de l' et du  est la seule qui garantit la défense des salaires en Suisse. Ni question d'égo, ni question de pouvoir! C'est un enjeu social essentiel. L'UE l'a oublié et ploie sous les populismes !",7,2018-08-12 11:51:29+00:00,CarloSommaruga,"((0, 253, 'FRENCH', 'fr'),)","[{'translation_text': 'Same place, same job, same salary: The position of the and the one is the only one that guarantees the defense of wages in Switzerland. No question of ego, no question of power! It is a vital social issue. The EU has forgotten it and bent under populism!'}]"
1511,Le Brexit n’est pas encore réalisé!,0,2018-08-11 13:35:57+00:00,CarloSommaruga,"((0, 39, 'FRENCH', 'fr'),)",[{'translation_text': 'The Brexit is not yet realized!'}]
